,date,text
1417,2024-04-18,"Sterling Tools signs MoU with South Korea’s Yongin Electronics for EV production, expected to generate ₹250 cr in business over the next 5 years"
1418,2024-04-18,"#PVRInox buzzing in trade, stock up more than 3%"
1419,2024-04-18,TSMC beats first-quarter revenue & profit estimates on strong #AI chip demand
1420,2024-04-18,Bloomberg | #Europe car sales fall 2. 8% in March on weak #EV demand
1421,2024-04-18,#HindustanZinc becomes the 3rd largest producer of #silver globally
1422,2024-04-18,Veranda Learning arm enters into biz transfer agreement with Logic Management Institute
1423,2024-04-18,"Capacite Infraprojects bags projects worth ₹256 cr from Macrotech Developers in Worli, Mumbai, and from Raymond In Thane, Mumbai worth ₹293 cr"
1424,2024-04-18,"ED, Mumbai has provisionally attached immovable and movable properties worth Rs 97.79 Crore belonging to #RajKundra under the provisions of #PMLA, 2002"
1425,2024-04-18,Power Mech bags multiple orders worth ₹232 crore from #BHEL
1426,2024-04-18,"Net Profit up 0.6% At ₹35.2 cr Vs ₹35 cr

🔻Revenue down 2.5% at ₹351 cr vs ₹360 cr

🔻EBITDA down 2% at ₹48 cr Vs ₹49 cr

⚡️Margin at 13.7% Vs 13.6%"
1427,2024-04-18,"LTIMindtree Collaborates with Vodafone to Deliver Connected, Smart IoT and Industry X.0 Solutions"
1428,2024-04-18,Suzlon Energy: Gujarat High Court grants an interim stay on penalty worth ₹260 crore
1429,2024-04-18,"HDFC Bank, ICICI, Axis & ITC Bank drag Nifty most  

Sensex falls 455 points to 72,489 & Nifty 152 points to 21,996  

Nifty Bank slips 415 points to 47,069 & Midcap Index 241 points to 48,996  

Fall in crude leads to a buying in oil mktg cos, stocks up 3-4%"
1430,2024-04-18,"Positive commentary by Voda Idea lifts stocks like Indus Twrs & Bharti  

ICICI Lombard sees buying while Tata Comm falls after Q4 earnings 

 HDFC Life closes in the green but off highs after below-than-expected Q4

Bajaj Auto & Infosys end in the green ahead of their quarterly results"
1431,2024-04-18,"MarketAtClose | Power grid moves 2% higher on positive brokerage note 

 Fall in crude leads to a buying in oil mktg cos, stocks up 3-4%  

MCX sees buying ahead of quarterly earning, stock near record high  

City Gas cos come under pressure, IGL & MGL fall up to 5% each"
1432,2024-04-18,"#MarketAtClose | Market fails to hold opening gains as 2nd half witnesses sharp fall
  
Nifty gives up 22,000, ends at lowest closing level in a month 
 
BSE-listed cos erase market cap of more than ₹1 lakh cr on Thursday  

38 Of 50 Nifty constituents end in the red, financials a major drag"
1433,2024-04-18,"Mahindra Lifespace sells homes worth ₹350 crore in two days at Bengaluru’s Mahindra Zen

Alert: Mahindra Zen is Bengaluru’s 1st net zero waste + energy homes"
1434,2024-04-18,"TV18 reports #Q4 earnings👇

➡️Cons Revenue up 66% at ₹2,330 cr vs ₹1,406 cr (YoY)
➡️Operating EBITDA loss at ₹161 cr vs EBITDA of ₹77 cr (YoY)
➡️TV News EBITDA up 2% at ₹66 cr vs ₹65 cr (YoY)
➡️Entertainment Business EBITDA loss at ₹228 cr vs EBITDA of ₹12 cr (YoY)"
1435,2024-04-18,FederalBankLtd gets @RBI approval to establish representative office in Saudi Arabia
1436,2024-04-18,"ICICI Securities reports #Q4 earnings👇

➡️Cons profit at ₹536.5 cr vs ₹262.7 cr (YoY)
➡️Cons revenue up 74.4% at ₹1,543.2 cr vs ₹884.8 cr (YoY)
➡️Cons EBITDA up 96.2% at ₹1,079.3 cr vs ₹550 cr (YoY)
➡️Cons margin at 69.9% vs 62.2% (YoY)"
1437,2024-04-18,"#Network18 reports #Q4 earnings👇

- Cons revenue up 63% at ₹2,419 crore vs ₹1,484 crore (YoY)

- Network18 consolidated operating EBITDA loss at ₹190 crore vs EBITDA of ₹57 crore (YoY)"
1438,2024-04-18,RVNL Signs MoU with Turkish Engineering Consulting & Contracting - TUMAS India for Partnership & collaboration in public transportation projects and infrastructure projects in #India
1439,2024-04-19,Marketbuzz Podcast With Hormaz Fatakia 🎙️ | #GIFTNifty down 350 points; #LokSabhaPolls begin today
1440,2024-04-19,InoxWind secures repeat order for 210 MW for its 3 MW WTGs from Hero Future Energies
1441,2024-04-19,#Israeli missiles have hit a site in #Iran: Reuters quoting ABC News
1442,2024-04-19,From Reuters | Sound of three explosions have been heard near an army base in north-west Isfahan
1443,2024-04-19,"#StockMarkets Today: #GIFTNifty falls over 350 points on #Iran-#Israel tensions, #crude prices surge"
1444,2024-04-19,#WestAsia on the brink of war as #Israel rains missiles on Iran in #retaliation
1445,2024-04-19,"#Iranian official To #Reuters | There Was No #MissileAttack On #Iran, Explosion Heard In #Isfahan Was A result of Activation Of Iran’s Air Defence System

#IranIsraelConflict"
1446,2024-04-19,"#ManIndustries gets Shell Global nod for external, internal coating of steel pipelines at Anjar, Gujarat"
1447,2024-04-19,"Gokaldas Exports launches QIP, floor price at ₹789.99/sh

Sources On Gokaldas Exports:

>>QIP size is ₹600 cr, indicative price at ₹775/sh

>>Indicative price is 4% discount to CMP & 5% to SEBI floor price

>>Equity dilution likely at 12.2% due to the QIP

>>Funds will be used for borrowing repayment, subsidiary investments"
1448,2024-04-19,"Markets extends fall, Nifty breaches below 21,800"
1449,2024-04-19,"Tata Chem In Focus
Soda ash price extends gains, rises to highest levels in 3 months"
1450,2024-04-19,| AurionPro board approves acquisition of up to 67% stake in Arya.ai at ₹135 cr
1451,2024-04-19,"Iranian official To #Reuters | There Was No #MissileAttack On #Iran, Explosion Heard In #Isfahan Was A result of Activation Of Iran’s Air Defence System"
1452,2024-04-19,DixonTech arm enters into agreement with Longcheer Mobile for manufacture & sale of smartphones for large global brands
1453,2024-04-19,"Tripura clocks the highest voting percentage at 34.54%, followed by #WestBengal at (33.56%) and #Meghalaya (31.65%).

#Lakshadweep  sees the lowest at  16.33%, followed by #ArunachalPradesh (18.26%) & #Maharashtra (19.17%)

#ElectionExchange2024 #ElectionsWithCNBCTV18 #LokSabhaElections2024 #LokSabhaElections"
1454,2024-04-19,Motilal Oswal to mull proposal for declaration of bonus shares in April 26 board meet
1455,2024-04-19,"MARCH, Q4, FY24 LIFE INSURANCE DATA!

▪️Except HDFC Life, All Life Insurers Grow In March & Q4
▪️SBI Life, LIC Exibit Strongest Growth In March   
▪️SBI Life, LIC Exibit Strongest Growth In Q4
▪️Max Life & SBI Life Exibit Strongest Growth In FY24  
▪️Life Ins Ind Grows 16%, Pvt Players Only Grow 2%

HDFC LIFE INSURANCE ⭐️
March Premium                     -20%
Q4 Premium                            -8%
FY24 Premium                        +2%
March Total, Retail APE       -28%
Q4 Total APE                           -10%
Q4 Retail APE                          -9%

ICICI PRU LIFE INSURANCE ⭐️⭐️
March Premium                     +13%
Q4 Premium                            +16%
FY24 Premium                        +7%
March Total APE                     +9%                               
March Retail APE                    -1%
Q4 Total APE                           +33%
Q4 Retail APE                          +12%

MAX LIFE INSURANCE ⭐️1/2
March Premium                     +3%
Q4 Premium                            +22%
FY24 Premium                        +23%
March Total APE                     -9%
March Retail APE                    -8%
Q4 Total, Retail APE              +10%

SBI LIFE INSURANCE ⭐️⭐️⭐️⭐️
March Premium                     +25%
Q4 Premium                            +52%
FY24 Premium                        +29%
March Total APE                     +2%
March Retail APE                    -7%
Q4 Total APE                           +16%
Q4 Retail APE                          +9%

LIC ⭐️⭐️⭐️
March Premium                     +16%
Q4 Premium                            +26%
FY24 Premium                        +2%
March Total APE                     +2%
March Retail APE                    -16%
Q4 Total APE                           +18%
Q4 Retail APE                          -4%"
1456,2024-04-19,Canara Bank sets May 15 as the record date for stock split
1457,2024-04-19,"Market stages a smart recovery from opening lows, Nifty Midcap more than 700 pts off lows"
1458,2024-04-19,Deepak Fertilisers arm enters into an agreement with #Israel-based #Haifa group to promote specialty #fertilisers
1459,2024-04-19,"EleconEngineeringQ4 | 👇

>>Net Profit up 52.6% at ₹103.6 cr Vs ₹67.9 cr (YoY)

>>Revenue up 33% at ₹564.6 cr Vs ₹424.5 cr (YoY)

>>EBITDA up 46% at ₹135.2 cr Vs ₹92.7 cr (YoY)

>>Margin at 24% Vs 22% (YoY)"
1460,2024-04-19,RVNL declared lowest bidder for a project worth ₹440 cr from South Central Railway
1461,2024-04-19,Premier Explosives board approves stock split of 1 share into 5
1462,2024-04-19,"HDFC AMC reports  #Q4 earnings

- Net Profit up 43.8% at ₹541 cr vs ₹376.2 cr (YoY)
- Revenue up 28.5% at ₹695.4 cr vs ₹541 cr (YoY)"
1463,2024-04-19,"Sensex rises 600 points to 73,088 & Nifty 151 points to 22,147

Nifty Bank gains 505 pts to 47,574 while Midcap Index slips 299 pts to 48,697

HDFC Bank sees buying ahead of its quarterly numbers, surges 4% from lows

Bajaj Auto sees profit booking after a strong Q4, closes 3% lower"
1464,2024-04-19,"4-wheeler auto names especially Maruti & M&M sure, up 2-3%

Infosys ends with minor cuts despite a weak Q4, closes 2% off lows

HAL moves 2% higher on reports of an order win"
1465,2024-04-19,"Tata Comm slides 5% on weak commentary, ends at a 2-month low

Life insurance stocks react to monthly update, Max Fin rise while ICICI Pru slips

Market breadth favours declines, advance-decline ratio at 1:1"
1466,2024-04-19,"#MarketAtClose | Market stages smart recovery amid geopolitical tensions, snaps 4-day losing streak

Financial majors (HDFC Bank & ICICI Bank) lead recovery, lift Nifty by 85 points

Nifty & Sensex gain nearly 2% from lows to end the session almost 1% higher

Nifty Bank too gains over 2% (1,000 points) from lows, ends 1% in the green"
1467,2024-04-20,"Indian Railways to operate record 9,000 plus train trips as massive travel rush expected this summer"
1468,2024-04-20,UltraTech Cement will buy a grinding unit with installed capacity of 1.1 mtpa from India Cements For Rs 315 crore. The company has entered into an Asset Purchase Agreement with the seller for the aforesaid transaction.
1469,2024-04-20,#Zomato gets GST demand & penalty order of ₹11.81 crore for a period of July 2017 to March 2021
1470,2024-04-20,"@Tesla to recall all 3,878 #Cybertrucks to fix an accelerator pedal pad that could come loose and get lodged in the interior trim

Alert: Tesla delivered its first dozen or so Cybertruck pickups to customers in Nov, two years behind original schedule"
1471,2024-04-20,"Net profit jumps 33%, net interest income up 35%"
1472,2024-04-20,"HDFC Bank reports #Q4 earnings

- Gross NPA at 1.24% vs 1.26% (QoQ)

- Net NPA at 0.33% vs 0.31% (QoQ)

- Gross NPA at ₹31,173.3 cr vs ₹31,011.7 cr (QoQ)

- Net NPA at ₹8,091.7 cr vs ₹7,664 cr (QoQ)

- HDFC Bank made floating provisions of ₹10,900 crore in Q4FY24"
1473,2024-04-20,UltraTech Cement to buy grinding unit from India Cements for ₹315 crore
1474,2024-04-22,"Info Edge in focus
⭕️Info Edge publishes JobSpeak for March 2024, total hiring trends down 4.4% MoM & down 11% YoY
⭕️Market sentiment remains cautious, especially within IT & Software
⭕️Insurance, IT, banking & telecom see a dip of 14-22% in hiring trends"
1475,2024-04-22,"Hinduja Global arm CELERITYX partners with MAFCOCS for 40,000 branches in Maharashtra

🚨Alert: MAFCOS is Maharashtra State Cooperative Credit Societies Federation"
1476,2024-04-22,WelspunCorp shares up more than 3% on bagging orders worth ₹872 cr since its last disclosure made on March 22
1477,2024-04-22,Gujarat State Petronet shares are locked in a 20% lower circuit after the Petroleum and Natural Gas Board (PNGRB) cut tariffs for co's crucial HP Pipeline network
1478,2024-04-22,"WelspunCorp bags multiple line pipe orders worth ₹872 cr, in #India & #US. One of the orders is for supply of Concrete Coated LSAW Pipes and Bends for a critical oil transportation project in West Asia"
1479,2024-04-22,"#OracleFin falls for 11th straight session, down 15% in 11 days"
1480,2024-04-22,IREDA surges as much as 11% on Monday to ₹179 after the company reported its March quarter results which showed better asset quality and also improved margins
1481,2024-04-22,"EscortsKubota to increase the prices of its tractors Effective May 1, 2024 onwards

🚨Increase in prices would vary across models/variants and geographies"
1482,2024-04-22,"GAIL in focus
Following revision in tariff for GSPL, PNGRB tells @CNBCTV18News, there will be revision in tariffs for GAIL as well"
1483,2024-04-22,"Sterling & Wilson shares surge after management expects RIL, Nigerian orders to be finalised"
1484,2024-04-22,"SanghiIndustries board approves raising of funds of ₹2,200 cr via NCDs"
1485,2024-04-22,"airtelindia launches international roaming packs including access to 184 countries, starting ₹133/day"
1486,2024-04-22,"Rajratan Wire reports Q4 earnings

- Net Profit Down 1.5% At ₹20 Cr Vs ₹20.3 Cr (YoY)

- Revenue up 9.4% At ₹240 Cr Vs ₹219.4 Cr (YoY)

- EBITDA up 3% At ₹34.8 Cr Vs ₹33.8 Cr (YoY)

- Margin At 14.5% Vs 15.4% (YoY)"
1487,2024-04-22,Moody's ratings places Samvardhana Motherson’s Ba1 rating on review for upgrade
1488,2024-04-22,"Nifty Bank gains 351 points to 47,925 & Midcap Index 400 points to 49,096

Auto stocks see buying ahead of earnings, Eicher, Hero top gainers

Oil mktg cos & aviation stocks surge on a fall in crude prices

HDFC Bank ends in the red despite an improved Q4, falls 3% from highs"
1489,2024-04-22,"Voltas surges 6% on an expectation of healthy demand, Havells gains too

Exide rises more than 5% as co is set to come out of F&O ban today

Lupin & Zydus Life move higher on launch of a drug having size of $1 bn"
1490,2024-04-22,"Market extends Friday’s gains, ends at a 1-week high

Frontline indices rises 1% each, all sectoral indices in the green

Reliance along with ICICI, Axis & L&T Lift Nifty while HDFC Bank drags

Sensex rises 560 points to 73,649 & Nifty 189 points to 22,336"
1491,2024-04-22,"https://link.upstox.com/6aWy  

Use this link to open free demat account on upstox and get free entry to our premium group
👇
https://link.upstox.com/zHwmHLQyMXLpabPW7


Use this link and get free entry in our premium WhatsApp group"
1492,2024-04-22,BGR Energy: #UnionBank classifies its exposure of ₹188 crore to the company as an NPA
1493,2024-04-22,"Kesoram Industries reports #Q4 earnings👇

➡️Net loss at ₹244.4 cr vs loss of ₹26.1 cr (YoY)
➡️Revenue up 1.7% at ₹1,073.6 cr vs ₹1,055.4 cr (YoY)
➡️EBITDA down 29.4% at ₹76.4 cr vs ₹108.2 cr (YoY)
➡️Margin at 7.1% vs 10.3% (YoY)"
1494,2024-04-22,"Tamilnad Mercantile Bank  reports #Q4 earnings

➡️Net profit unchanged at ₹253 cr (YoY)
➡️NII up 7.5% at ₹567 cr vs ₹527.3 cr (YoY)
➡️Gross NPA at 1.44% vs 1.69% (QoQ)
➡️Net NPA at 0.85% vs 0.98% (QoQ)"
1495,2024-04-22,Paytm launches new Made-in-India Soundbox for UPI and Credit Card on UPI payments
1496,2024-04-22,"Rallis India reports #Q4 earnings

➡️Net Loss of ₹21 cr vs loss of ₹69 cr (YoY)
➡️Revenue down 16.6% at ₹436 cr vs ₹523 cr (YoY)"
1497,2024-04-22,"IndusInd Bank executes RBI’s programmable Central Bank Digital Currency (CBDC ) pilot

Alert: For this pilot, IndusInd Bank collaborated with Circularity Innovation Hub (CIH)"
1498,2024-04-22,"Mahindra Logistics reports #Q4 earnings

➡️Net loss at ₹11.9 cr vs profit of ₹0.20 cr (YoY)
➡️Revenue up 14% At ₹1.450.8 Cr Vs ₹1,272.5 (YoY)
➡️EBITDA down 11.1% At ₹56.6 Cr Vs ₹63.7 Cr (YoY)
➡️Margin at 3.9% Vs 5% (YoY)"
1499,2024-04-22,"Hatsun Agro reports #Q4 earnings

➡️Net Profit at ₹52.2 cr vs ₹25 cr (YoY)
➡️Revenue up 14.4% at ₹2,046.9 cr vs ₹1,789.5 cr (YoY)
➡️EBITDA up 46.8% at ₹229.7 cr vs ₹156.5 cr (YoY)
➡️Margin at 11.2% vs 8.8% (YoY)"
1500,2024-04-23,A cluster of #earthquakes shakes #Taiwan after a strong one killed 13 earlier this month
1501,2024-04-23,"M&M Financial slips in trade, stock falls more than 4% but off lows after co delays #Q4FY24 results as a fraud of upto Rs 150 cr was detected at one of its branch in the North East. The fraud involves forgery of KYC documents"
1502,2024-04-23,ManappuramFinance & #MuthootFinance slip tracking fall in #GoldPrices
1503,2024-04-23,"Hearing begins in the #Patanjali Contempt Case 

Mukul Rohtagi (representing #BabaRamdev to SC) 

🚨  We have published a public apology across 67 newspapers

🚨 Supreme Court takes objection to how the ads have not been placed on record before the SC and the SC has not seen the ads."
1504,2024-04-23,"SEBI approves draft offer for IPO of TBO Tek, Awfis Space while paper of Orient Green Power is returned"
1505,2024-04-23,"#USFDA issues Form 483 with 5 observations for #AartiDrugs’ formulations manufacturing unit in #Baddi

Alert | US FDA inspected formulations (Oncology) manufacturing unit in Baddi from April 16-22"
1506,2024-04-23,M&M Fin defers board meet to consider #Q4Results to May 30
1507,2024-04-23,"Tata Power Solar Systems partners with Indian Bank to drive solar rooftop adoption in residential segment

🚨Alert: Tie-up to support PM Surya Ghar Muft Bijli Yojana"
1508,2024-04-23,RPP Infra JV gets letter of acceptance from Raipur Railway for project worth ₹412 crore
1509,2024-04-23,"Sun Pharma slips on reports related to Dadra unit observations

Note: Dadra unit observations are not new. It was reported in the 1st week of this month"
1510,2024-04-23,"| Maruti hits record high, crosses ₹13,000/sh for the 1st time"
1511,2024-04-23,"VolatilityIndex slips, India VIX reaches level of 10 for the first time since November 24, 2023"
1512,2024-04-23,Mastek wins a new deal from Yanbu Cement to optimise its production processes
1513,2024-04-23,"NBCC bags new work orders worth ₹23,500 cr in FY24 vs ₹6,700 cr YoY"
1514,2024-04-23,"Jaguar Land Rover (JLR) to recall 2,409 US vehicles as passenger airbag may tear"
1515,2024-04-23,"Market gains for 3rd straight session but ends off day’s high

Volatility Index slides 20% to record biggest single-day fall since May 2019

Sensex rises 90 points to 73,738 & Nifty 32 points to 22,368

Nifty Bank gains 46 points to 47,970 & Midcap Index 518 points to 49,615"
1516,2024-04-23,"Aditya Birla group stocks surge, Grasim, ABFRL & AB Cap rise 4-9%

Vodafone Idea gains more than 11% as its ₹18,000 crore FPO is subscribed 7x

Tata Cons, MCX, ICICI Pru & SBI card close with gains ahead of earnings

Nestle surges 3% from day’s low ahead of its quarterly results tomorrow"
1517,2024-04-23,"Auto stocks see buying, Maruti’s share price crosses 13,000 for the 1st time

Sun Pharma ends the session as top Nifty loser, down more than 3%

Realty stocks, especially Oberoi & DLF see buying, gain 3% each"
1518,2024-04-23,"Market gains for 3rd straight session but ends off day’s high

Volatility Index slides 20% to record biggest single-day fall since May 2019

Sensex rises 90 points to 73,738 & Nifty 32 points to 22,368

Nifty Bank gains 46 points to 47,970 & Midcap Index 518 points to 49,615"
1519,2024-04-23,Rama Steel Tubes board approves raising funds up to ₹500 crore via share issue
1520,2024-04-23,"NELCO reports #Q4 earnings👇

➡️Net Profit up 7% at ₹6.1 cr vs ₹5.7 cr (YoY)
➡️Revenue down 0.5% at ₹81.6 cr vs ₹82 cr (YoY)
➡️EBITDA down 12.5% at ₹14.7 cr vs ₹16.8 cr (YoY)
➡️Margin at 18% vs 20.5% (YoY)"
1521,2024-04-23,"Tata Elxsi reports #Q4 earnings👇

➡️Net Profit down 4.6% at ₹196.9 cr vs ₹206.4 cr (QoQ)
➡️Revenue down 1% at ₹905.9 cr vs ₹914.2 cr (QoQ)
➡️EBIT down 4.5% at ₹233.7 cr vs ₹244.7 cr (QoQ)
➡️Margin at 25.8% vs 26.8% (QoQ)
➡️Board recommends dividend of ₹70/sh"
1522,2024-04-23,The combined market valuation of two Bharti Group companies – #BhartiAirtel and #bhartihexacom – surged past the $100 billion mark after a relentless rally in #Airtel shares
1523,2024-04-23,"India's agri exports drop by 8.8% YoY amid export curbs on cereals, onions, and maize"
1524,2024-04-24,WelspunCorp gets Letter of Acceptance worth ₹611 cr for #export of line pipes from #India
1525,2024-04-24,"Puravankara emerges as the preferred developer for a ₹2,000 crore Pali Hill project"
1526,2024-04-24,"Bharti Airtel clarifies on ET’s report of co eyeing Vodafone's 21.05% stake in Indus Towers
Co says it is not in any discussion with Vodafone Group to acquire such stake in Indus Towers. The Company has no desire to raise its stake beyond what is required for financial consolidation of Indus in the Company"
1527,2024-04-24,"Only Bharti Or Jio can lead on tariff hikes. Voda Idea will enjoy hindsight benefit on 5G, will not compete on 5G given no monetisation, says Sanjay Kapoor, former CEO of Airtel"
1528,2024-04-24,"#GPTInfra bags order worth ₹487 cr from Central Railway, Mumbai"
1529,2024-04-24,GAIL to shut Dabhol LNG terminal from may 15 ahead of monsoon #rains
1530,2024-04-24,"#UBL In Focus | Heineken India reports beer volume of low-teens in January March quarter

Alert: UBL’s guidance for volumes was mid to high single-digit

#Heineken reports #India beer volumes better than UBL’s guidance"
1531,2024-04-24,"ChennaiPetro reports #Q4Results 

➡️Net profit up 71.9% at ₹628 cr vs ₹365.3 cr (QoQ)
➡️Revenue up 2% at ₹17,720 cr vs ₹17,367 cr (QoQ)
➡️EBITDA up 53.2% at ₹1,042 cr vs ₹680 cr (QoQ)
➡️Margin at 5.88% vs 3.91% (QoQ)

Board approves dividend of ₹55/sh"
1532,2024-04-24,"AllcargoLogistics ⚡️March LCL volume up 9% MoM & up 3% YoY

⚡️March FCL volume up 7% MoM, up 11% YoY"
1533,2024-04-24,RVNL JV emerges as the lowest bidder for project worth ₹439 cr from Southern Railway
1534,2024-04-24,"#Tesla to boost production with existing factories, new investments in #India and Mexico on hold"
1535,2024-04-24,"Nippon Life reports #Q4 earnings

- Net profit up 73.2% at ₹343 cr vs ₹198 cr (YoY)

- Revenue up 34.5% at ₹468.3 cr vs ₹348.3 cr (YoY)"
1536,2024-04-24,"DCB Bank reports #Q4Results 

➡️Net profit up 9.6% at ₹155.7 cr vs ₹142.1 cr (YoY)
➡️NII up 4.4% at ₹507.5 cr vs 486 cr (YoY)
➡️Gross NPA at 3.23% vs 3.43% (QoQ)
➡️Net NPA at 1.11% vs 1.22% (QoQ)"
1537,2024-04-24,"Insurance stocks under pressure as ICICI Pru reports mixed Q4

Vodafone Idea reverses Tuesday’s gains, slips 9%, Indus Twrs falls too

UBL surges 10% tracking India volume growth of Heineken"
1538,2024-04-24,"Nifty Bank rises 219 points to 48,189 & Midcap Index 377 points to 49,992

SAIL, NMDC, JSW, Tata Steel amongst top metal gainers

Cipla is top Nifty gainer on positive brokerage note, up 4%

Tata Cons slips over 5% after reporting a mixed set of earnings"
1539,2024-04-24,"Market closes with gains for 4th straight session, Nifty holds 22,400

Kotak Bank, ICICI Bank along with metal names lift market

Metal stocks surge on a rise in global price, sectoral index at record high

Sensex rises 114 points to 73,853 & Nifty 34 points to 22,402"
1540,2024-04-24,"Dixon Tech extends gains, rises more than 4% to hit record high

Defence names continue to see buying, HAL rises more than 4%

Axis Bank, Indian Hotels, AU SFB closes while HUL ends flat ahead of results

Market breadth favours advances, advance-decline ratio at 2:1"
1541,2024-04-24,"Syngene International reports #Q4Results 

➡️Net Profit up 5.5% at ₹188.6 cr vs ₹178.7 cr (YoY)
➡️Revenue down 7.8% At ₹916.9 Cr Vs ₹994.4 Cr (YoY)
➡️EBITDA up 0.9% At ₹316.9 Cr Vs ₹314.1 Cr (YoY)
➡️Margin At 34.6% Vs 31.6% (YoY)"
1542,2024-04-24,"Indian Hotels reports #Q4Results 

➡️Net profit up 29.4% at ₹438.3 cr vs ₹338.8 cr (YoY)
➡️Revenue up 17.2% at ₹1,905.3 cr vs ₹1,625.4 cr (YoY)
➡️EBITDA up 23.2% at ₹659.7 cr vs ₹535.5 cr (YoY)
➡️Margin at 34.6% vs 33% (YoY)
➡️Board recommends a dividend of ₹1.75/sh"
1543,2024-04-24,"Mas Financial reports #Q4Results 

➡️Net profit up 23.3% at ₹69.4 cr vs ₹56.3 cr (YoY)
➡️Revenue up 24.2% at 345.8 cr vs ₹278.5 cr (YoY)
➡️EBITDA up 19.6% at ₹264.4 cr vs ₹221.1 cr (YoY)
➡️Margin at 78.5% vs 79.4% (YoY)"
1544,2024-04-24,RVNL declared lowest bidder for a southern railway project worth ₹239 Cr
1545,2024-04-24,"Use this link to open free demat account on upstox and get free entry to our premium group
👇
https://link.upstox.com/zHwmHLQyMXLpabPW7


Use this link and get free entry in our premium WhatsApp group"
1546,2024-04-25,HappiestMinds to acquire PureSoftware Tech for up to ₹779 cr
1547,2024-04-25,#AxisBank overtakes #KotakMahindraBank to become the fourth largest lender by market capitalisation in #India. This happened after Kotak Mahindra Bank's shares declined 10% following RBI action
1548,2024-04-25,"Embassy Office Parks reports #Q4Results 

➡️Net profit up 23.2% at ₹283.4 cr vs ₹230 cr (QoQ)
➡️Revenue up 0.7% at ₹983 cr vs ₹976 cr (QoQ)
➡️EBITDA up 23% at ₹283 cr vs ₹230 cr (QoQ)
➡️Margin at 28.8% vs 23.6% (QoQ)"
1549,2024-04-25,Inox Wind board approves bonus issue in the ratio of 3:1
1550,2024-04-25,"Welspun Living reports #Q4 earnings👇

➡️Net profit up 16.4% at ₹146 cr vs ₹125.4 cr (YoY)
➡️Revenue up 19.6% at ₹2,575.2 cr vs ₹2,154 cr (YoY)
➡️EBITDA up 28.8% at ₹359 cr vs ₹279 cr (YoY)
➡️Margin at 14% vs 13% (YoY)"
1551,2024-04-25,"Puravankara arm Provident Housing secures ₹1,150 cr #investment from #HDFCCapital. The investment is for 6.2 msf of new residential projects with a combined GDV of ₹17,100 cr"
1552,2024-04-25,"Glenmark Life reports #Q4 earnings👇

➡️Net profit down 33% at ₹98 cr vs ₹146.3 cr (YoY)
➡️Revenue down 13.6% at ₹536.5 cr vs ₹621.3 cr (YoY)
➡️EBITDA down 31.7% at ₹141.3 cr vs ₹206.9 cr (YoY)
➡️Margin at 26.3% vs 33.3% (YoY)"
1553,2024-04-25,"Vedanta reports #Q4 earnings👇

➡️Net profit down 27.4% at ₹2,273 cr vs ₹3,132 cr (YoY)
➡️Revenue down 6.4% at ₹35,509 cr vs ₹37,930 (YoY)
➡️EBITDA down 7.3% at ₹8,768 cr vs ₹9,459 cr (YoY)
➡️Margin at 24.7% vs 24.9% (YoY)"
1554,2024-04-25,"Cyient reports #Q4 earnings👇

➡️Net profit up 28.5% at ₹196.9 cr vs ₹153.2 cr (QoQ)
➡️Revenue up 2.2% at ₹1860.8 cr vs ₹1,821.4 cr (QoQ)
➡️EBIT up 3.1% at ₹268.1 cr vs ₹260 cr (QoQ)
➡️Margin at 14.4% vs 14.3% (QoQ)"
1555,2024-04-25,"Market recovers from opening lows to end the session near day’s high

Market gains for 5th straight session, longest gaining streak in 2 months

Sensex rises 487 points to 74,339 & Nifty 168 points to 22,570

Nifty Bank rises 306 points to 48,495 & Midcap Index 237 points to 50,229"
1556,2024-04-25,"Zensar Technologies reports #Q4 earnings

➡️Net profit up 45.4% at ₹173.3 cr vs ₹119.2 cr (YoY)
➡️Revenue up 1.4% at ₹1,229.7 cr vs ₹1,212.6 cr (YoY)
➡️EBITDA up 15.5% at ₹203 cr vs ₹175.8 cr (YoY)
➡️Margin 16.5% vs 14.5% (YoY)
➡️Board recommends final dividend at ₹7/sh"
1557,2024-04-25,"Som Distilleries reports #Q4 earnings👇

➡️Profit up 25.8% at ₹20 cr vs ₹15.9 cr (YoY)
➡️Revenue up 51.1% at ₹381.6 cr vs ₹252.6 cr (YoY)
➡️EBITDA up 48.6% at ₹41.9 cr vs ₹28.2 cr (YoY)
➡️Margin at 11% vs 11.2% (YoY)"
1558,2024-04-25,Bajaj Finance offers final dividend of ₹36 a share as quarterly profit jumps 21%
1559,2024-04-25,"Bank’s operations will continue uninterrupted for all existing customers across all channels, Kotak Mahindra Bank's CEO letter to customers on RBI’s direction to the bank"
1560,2024-04-25,Bajaj Finance offers final dividend of ₹36 a share as quarterly profit jumps 21%
1561,2024-04-25,Tata Motors and Tata Motors DVR merger proposal voting commences on April
1562,2024-04-26,"Sandur Manganese signs share purchase agreement with ADV Partners to acquire a controlling interest in Arjas with enterprise value of ₹3,000 cr"
